Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Fitzroy,302/424 Gore St,1.0,u,545000.0,S,Jellis,12/08/2017,2.0999999999999996,3065.0,1.0,1.0,1.0,1730.0,60.0,2011.0,Yarra,-37.79636,144.98394,Northern Metropolitan,5825.0
Fitzroy,122 Nicholson St,4.0,h,3200000.0,VB,Nelson,12/08/2017,2.0999999999999996,3065.0,4.0,4.0,0.0,225.0,112.06838772376449,1862.0,Yarra,-37.80209,144.97443,Northern Metropolitan,5825.0
Fitzroy North,40 Newry St,3.0,h,1705000.0,S,Nelson,12/08/2017,3.6000000000000005,3068.0,3.0,1.0,1.0,139.0,116.0,1900.0,Yarra,-37.79068,144.97824,Northern Metropolitan,6244.0
Fitzroy North,75/682 Nicholson St,3.0,u,850250.0,S,Woodards,12/08/2017,3.6000000000000005,3068.0,3.0,2.0,1.0,6712.0,70.40959870319443,1971.6313021801977,Yarra,-37.78334,144.97782,Northern Metropolitan,6244.0
Flemington,25 Elm St,3.0,h,1220000.0,SP,Nelson,12/08/2017,3.4000000000000004,3031.0,3.0,1.0,1.0,293.0,104.0,1900.0,Moonee Valley,-37.78446,144.92797,Northern Metropolitan,3593.0
Footscray,101/26 Beaurepaire Pde,2.0,u,455000.0,SP,Jas,12/08/2017,5.1,3011.0,2.0,1.0,1.0,0.0,62.0,2015.0,Maribyrnong,-37.79975,144.88368,Western Metropolitan,7570.0
Footscray,12/26 Park St,2.0,t,575000.0,SA,Nelson,12/08/2017,5.1,3011.0,2.0,2.0,1.0,88.0,94.5,2000.0,Maribyrnong,-37.78872,144.88891,Western Metropolitan,7570.0
Forest Hill,4/13 Glen Valley Rd,1.0,h,360000.0,SP,Ray,12/08/2017,15.4,3131.0,1.0,1.0,1.0,76.0,153.048060475717,1970.0,Whitehorse,-37.83221,145.17117,Eastern Metropolitan,4385.0
Frankston,50 Brooklyn Av,3.0,h,610000.0,S,O'Brien,12/08/2017,38.0,3199.0,3.0,2.0,1.0,654.0,153.49477049288927,1973.3264286749147,Frankston,-38.16415,145.14251000000004,South-Eastern Metropolitan,17055.0
Frankston South,5 Palmerston Cr,3.0,h,850000.0,VB,hockingstuart,12/08/2017,38.0,3199.0,3.0,1.0,1.0,884.0,303.4674637493496,1968.0,Frankston,-38.1632,145.10766,South-Eastern Metropolitan,7566.0
Gisborne,42 Kilmore Rd,3.0,h,775000.0,S,Raine,12/08/2017,45.900000000000006,3437.0,3.0,2.0,4.0,1290.0,231.0,1988.0,Macedon Ranges,-37.48381,144.60052,Northern Victoria,3376.0
Gladstone Park,245 Carrick Dr,3.0,h,629000.0,SP,Barry,12/08/2017,12.9,3043.0,3.0,1.0,2.0,552.0,136.0,1980.0,Hume,-37.68641,144.89826000000005,Western Metropolitan,3285.0
Gladstone Park,1/96 Carrick Dr,3.0,h,452500.0,S,Barry,12/08/2017,12.9,3043.0,3.0,1.0,0.0,259.0,156.6396890673102,1970.0,Hume,-37.6974,144.8916,Western Metropolitan,3285.0
Glen Iris,26 Audrey Cr,5.0,h,3400000.0,S,Marshall,12/08/2017,7.3,3146.0,5.0,3.0,2.0,720.0,392.0,1950.0,Boroondara,-37.85875,145.07978,Southern Metropolitan,10412.0
Glen Iris,11/1419 High St,1.0,u,320000.0,VB,Jellis,12/08/2017,7.3,3146.0,1.0,1.0,0.0,0.0,49.0,1960.0,Stonnington,-37.85852,145.04547,Southern Metropolitan,10412.0
Glen Iris,13/4 Hillside Pde,2.0,u,839000.0,S,Marshall,12/08/2017,7.3,3146.0,2.0,1.0,1.0,97.0,137.20982093299176,1971.3266446298483,Boroondara,-37.84799,145.06353,Southern Metropolitan,10412.0
Glen Iris,20 Madeline St,3.0,h,1690000.0,S,Jellis,12/08/2017,7.3,3146.0,3.0,1.0,2.0,625.0,197.82737721446955,1959.4576963711525,Boroondara,-37.85728,145.08743,Southern Metropolitan,10412.0
Glen Iris,15 Renwick St,4.0,h,2165000.0,S,Marshall,12/08/2017,7.3,3146.0,4.0,3.0,2.0,409.0,255.0,2016.0,Boroondara,-37.852,145.07321000000005,Southern Metropolitan,10412.0
Glen Iris,5 Ventich St,5.0,h,2215000.0,S,Marshall,12/08/2017,7.3,3146.0,5.0,2.0,2.0,847.0,197.68309646698842,1959.4334127830743,Boroondara,-37.85611,145.08776,Southern Metropolitan,10412.0
Glen Iris,5/31 Yeovil Rd,2.0,u,851000.0,S,Marshall,12/08/2017,7.3,3146.0,2.0,1.0,1.0,100.0,87.0,1960.0,Boroondara,-37.85258,145.08588999999995,Southern Metropolitan,10412.0
Glen Iris,11 Young St,3.0,h,1910000.0,S,Marshall,12/08/2017,7.3,3146.0,3.0,2.0,1.0,348.0,216.97039558872345,1934.4610704212223,Stonnington,-37.86014,145.04221,Southern Metropolitan,10412.0
Glen Waverley,42 Caithness Cr,3.0,h,1311000.0,S,Harcourts,12/08/2017,16.7,3150.0,3.0,2.0,1.0,853.0,28.0,1972.0,Monash,-37.88984,145.18016,Eastern Metropolitan,15321.0
Glenroy,4/10 Gladstone Pde,2.0,u,565000.0,SP,Nelson,12/08/2017,11.2,3046.0,2.0,1.0,2.0,193.0,105.0,1995.0,Moreland,-37.70612,144.9144,Northern Metropolitan,8870.0
Glenroy,111 Loongana Av,3.0,h,770000.0,PI,Barry,12/08/2017,11.2,3046.0,3.0,1.0,2.0,604.0,132.0,1960.0,Moreland,-37.70855,144.90441,Northern Metropolitan,8870.0
Glenroy,45 Stanley St,2.0,h,1220000.0,S,Stockdale,12/08/2017,11.2,3046.0,2.0,1.0,2.0,829.0,128.45133014881748,1961.9165150771134,Moreland,-37.71259000000001,144.91218999999995,Northern Metropolitan,8870.0
Greensborough,55 Booyan Cr,3.0,h,714000.0,S,Barry,12/08/2017,16.1,3088.0,3.0,1.0,1.0,594.0,95.0,1993.0,Nillumbik,-37.69039,145.09753,Northern Metropolitan,8524.0
Greensborough,142 Elder St,3.0,h,815000.0,S,Nelson,12/08/2017,16.1,3088.0,3.0,2.0,2.0,609.0,168.0,1980.0,Banyule,-37.71636,145.09792,Northern Metropolitan,8524.0
Hampton East,68 Spring Rd,3.0,h,1345000.0,SA,Buxton,12/08/2017,13.8,3188.0,3.0,1.0,1.0,587.0,131.0,1950.0,Bayside,-37.94087,145.03366,Southern Metropolitan,2356.000000000001
Hawthorn,38/44 Burwood Rd,2.0,u,630000.0,SP,Caine,12/08/2017,5.3,3122.0,2.0,2.0,2.0,0.0,80.23867718001637,1963.8603026733144,Boroondara,-37.82127,145.02238,Southern Metropolitan,11308.0
Hawthorn,9/454 Burwood Rd,1.0,u,420000.0,S,hockingstuart,12/08/2017,5.3,3122.0,1.0,1.0,1.0,0.0,47.0,2004.0,Boroondara,-37.82334,145.04015,Southern Metropolitan,11308.0
Hawthorn,5 Connell St,2.0,h,1857000.0,S,Jellis,12/08/2017,5.3,3122.0,2.0,1.0,1.0,230.0,116.65,1890.0,Boroondara,-37.81813,145.02295,Southern Metropolitan,11308.0
Hawthorn,3/165 Power St,1.0,u,370000.0,VB,Jellis,12/08/2017,5.3,3122.0,1.0,1.0,1.0,0.0,106.75223195180834,1984.4258279728417,Boroondara,-37.82541,145.02591,Southern Metropolitan,11308.0
Hawthorn,3/31 Robinson Rd,3.0,h,1500000.0,PI,Jellis,12/08/2017,5.3,3122.0,3.0,3.0,2.0,255.0,163.66530909603,1997.0,Boroondara,-37.83195,145.04211999999995,Southern Metropolitan,11308.0
Hawthorn,10 Through St,3.0,h,1425000.0,VB,Jellis,12/08/2017,5.3,3122.0,3.0,1.0,1.0,333.0,108.0,1930.0,Boroondara,-37.82737,145.02971000000005,Southern Metropolitan,11308.0
Hawthorn,13 Violet Gr,3.0,h,1910000.0,S,Jellis,12/08/2017,5.3,3122.0,3.0,2.0,2.0,242.0,165.0,1990.0,Boroondara,-37.82834,145.03937,Southern Metropolitan,11308.0
Hawthorn,3/20 Yarra Gr,3.0,h,1485000.0,S,Marshall,12/08/2017,5.3,3122.0,3.0,2.0,2.0,0.0,139.0,1975.0,Boroondara,-37.82452,145.02204,Southern Metropolitan,11308.0
Hawthorn East,2/23 Harold St,1.0,u,505000.0,SP,Noel,12/08/2017,6.2,3123.0,1.0,1.0,1.0,0.0,52.0,1960.0,Boroondara,-37.82742,145.05324,Southern Metropolitan,6482.0
Hawthorn East,1/50 Leura Gr,2.0,u,595000.0,S,Jellis,12/08/2017,6.2,3123.0,2.0,1.0,1.0,0.0,78.12406086479437,1969.8530329229875,Boroondara,-37.83781,145.05234,Southern Metropolitan,6482.0
Hawthorn East,4/61 Mayston St,1.0,u,560000.0,VB,Jellis,12/08/2017,6.2,3123.0,1.0,1.0,1.0,803.0,76.42468885195161,1959.8344864925234,Boroondara,-37.82689,145.05542,Southern Metropolitan,6482.0
Hawthorn East,211 Rathmines Rd,3.0,h,2825000.0,VB,Jellis,12/08/2017,6.2,3123.0,3.0,1.0,3.0,860.0,209.51176693353682,1954.47742174599,Boroondara,-37.82108,145.05739,Southern Metropolitan,6482.0
Heathmont,11 Atunga Ct,4.0,h,1031000.0,S,Fletchers,12/08/2017,21.3,3135.0,4.0,2.0,0.0,1060.0,136.6259351622216,1972.2852818618528,Maroondah,-37.82985,145.26176,Eastern Metropolitan,3794.0
Heathmont,38 Daisy St,3.0,h,1040000.0,S,Philip,12/08/2017,21.3,3135.0,3.0,1.0,1.0,756.0,135.50595062973062,1961.0,Maroondah,-37.82909,145.233,Eastern Metropolitan,3794.0
Heathmont,23 Viviani Cr,3.0,h,912000.0,S,Ray,12/08/2017,21.3,3135.0,3.0,2.0,2.0,471.0,144.0,1965.0,Maroondah,-37.82996,145.24311,Eastern Metropolitan,3794.0
Heidelberg,8/75 Hawdon St,2.0,u,450000.0,VB,Mason,12/08/2017,8.9,3084.0,2.0,1.0,0.0,2020.0,68.0,1998.0,Banyule,-37.75692,145.06426000000005,Eastern Metropolitan,2890.0
Heidelberg,32 Powlett St,3.0,h,1250000.0,S,Miles,12/08/2017,8.9,3084.0,3.0,1.0,0.0,668.0,165.27553693293348,1958.2153022009081,Banyule,-37.75212,145.05945,Eastern Metropolitan,2890.0
Heidelberg Heights,21 Eden St,2.0,h,650000.0,PI,Barry,12/08/2017,8.8,3081.0,2.0,1.0,0.0,683.0,119.59573881571964,1958.8992825112182,Banyule,-37.75022,145.04778000000005,Eastern Metropolitan,2947.0
Heidelberg Heights,23 Eden St,3.0,h,680000.0,S,Barry,12/08/2017,8.8,3081.0,3.0,1.0,0.0,544.0,150.12345189080753,1959.8574277540213,Banyule,-37.75024000000001,145.04798,Eastern Metropolitan,2947.0
Heidelberg Heights,97 Edwin St,4.0,h,1645000.0,PI,Fletchers,12/08/2017,8.8,3081.0,4.0,2.0,4.0,596.0,120.0,1930.0,Banyule,-37.75008,145.05051,Eastern Metropolitan,2947.0
Heidelberg Heights,4/32 Montgomery St,3.0,u,720000.0,VB,Miles,12/08/2017,8.8,3081.0,3.0,1.0,1.0,146.0,146.50612039216625,1970.278196066761,Banyule,-37.75132,145.05331,Eastern Metropolitan,2947.0
Heidelberg Heights,396 Waterdale Rd,3.0,h,697500.0,PI,Nelson,12/08/2017,8.8,3081.0,3.0,1.0,1.0,430.0,119.5179942697329,1954.688494948286,Banyule,-37.74962,145.04658,Eastern Metropolitan,2947.0
Heidelberg Heights,564 Waterdale Rd,3.0,h,810000.0,S,Ray,12/08/2017,8.8,3081.0,3.0,1.0,3.0,619.0,123.03327612203772,1940.0,Banyule,-37.73586,145.04908,Eastern Metropolitan,2947.0
Heidelberg West,7/459 Waterdale Rd,2.0,u,463000.0,S,hockingstuart,12/08/2017,8.8,3081.0,2.0,1.0,1.0,90.0,106.94702081944538,1973.5182564330364,Banyule,-37.74391,145.04668999999996,Eastern Metropolitan,2674.0
Highett,3 Port St,3.0,h,1242000.0,S,Greg,12/08/2017,16.0,3190.0,3.0,1.0,2.0,700.0,140.9904772291344,1964.951100302078,Kingston,-37.95384,145.05443,Southern Metropolitan,4794.0
Highett,4/27 Wilson St,2.0,u,677500.0,S,Hodges,12/08/2017,16.0,3190.0,2.0,1.0,1.0,130.0,90.77052056199626,1970.0,Bayside,-37.94874,145.02631,Southern Metropolitan,4794.0
Hillside,96 Glenbruar Dr,4.0,h,580000.0,SP,YPA,12/08/2017,18.0,3037.0,4.0,2.0,2.0,600.0,174.0,2002.0,Melton,-37.6844,144.75595,Western Metropolitan,5556.0
Hoppers Crossing,7 Berberis Pl,4.0,h,540000.0,S,Barry,12/08/2017,18.4,3029.0,4.0,2.0,2.0,650.0,134.7833040319492,1991.970879052063,Wyndham,-37.85954,144.71456,Western Metropolitan,13830.0
Hoppers Crossing,182 Morris Rd,3.0,h,516000.0,S,hockingstuart,12/08/2017,18.4,3029.0,3.0,1.0,1.0,537.0,130.8168740427023,1986.3441332418965,Wyndham,-37.86833,144.7035,Western Metropolitan,13830.0
Hughesdale,10 Bowen St,4.0,h,1570000.0,VB,Barry,12/08/2017,12.3,3166.0,4.0,2.0,1.0,455.0,170.0,1900.0,Monash,-37.9016,145.08293999999995,Southern Metropolitan,3145.0
Hurstbridge,40 Anzac Av,5.0,h,790000.0,S,Mason,12/08/2017,26.1,3099.0,5.0,2.0,2.0,1034.0,225.0,1985.0,Nillumbik,-37.63826,145.1991,Northern Victoria,1345.0
Ivanhoe,19 Belmont Rd,2.0,h,2400000.0,S,Fletchers,12/08/2017,7.8,3079.0,2.0,1.0,0.0,1110.0,172.33542417673902,1962.4247130072222,Banyule,-37.76778,145.03312,Eastern Metropolitan,5549.0
Ivanhoe,6 Edwin St,3.0,h,950000.0,VB,Nelson,12/08/2017,7.8,3079.0,3.0,1.0,2.0,360.0,198.31962332445195,1953.9852705237076,Banyule,-37.75715,145.04965,Eastern Metropolitan,5549.0
Jacana,47 Lorraine Cr,3.0,h,550000.0,SP,Morrison,12/08/2017,14.0,3047.0,3.0,1.0,2.0,704.0,94.0,1950.0,Hume,-37.6845,144.90761,Northern Metropolitan,851.0
Keilor East,20A Etka Av,4.0,t,1022000.0,S,Nelson,12/08/2017,11.7,3033.0,4.0,2.0,2.0,284.0,181.88636137094517,1990.088916708883,Moonee Valley,-37.73574,144.87014,Western Metropolitan,5629.0
Keilor East,50 Milleara Rd,3.0,h,850000.0,S,Barry,12/08/2017,11.7,3033.0,3.0,1.0,1.0,597.0,170.02312918920447,1969.6570849876998,Moonee Valley,-37.73305,144.86526,Western Metropolitan,5629.0
Keilor East,1/74 Parkside Av,3.0,t,518500.0,SP,Nelson,12/08/2017,11.7,3033.0,3.0,1.0,1.0,165.0,175.5538851930425,2002.0067837385536,Moonee Valley,-37.74182,144.85498,Western Metropolitan,5629.0
Kensington,33 Kensington Rd,3.0,h,1225000.0,SP,Nelson,12/08/2017,3.4000000000000004,3031.0,3.0,2.0,2.0,223.0,122.0,1940.0,Melbourne,-37.79496,144.92659,Northern Metropolitan,5263.0
Kew,64 Adeney Av,5.0,h,2660000.0,S,Marshall,12/08/2017,5.4,3101.0,5.0,2.0,2.0,696.0,192.02202038716382,1960.976931666946,Boroondara,-37.80347,145.0489,Southern Metropolitan,10331.0
Kew,56 Hartington St,3.0,h,1510000.0,PI,Marshall,12/08/2017,5.4,3101.0,3.0,1.0,2.0,446.0,115.0,1960.0,Boroondara,-37.79855,145.04493,Southern Metropolitan,10331.0
Kew,31/380 High St,2.0,u,802000.0,S,Marshall,12/08/2017,5.4,3101.0,2.0,1.0,1.0,0.0,90.16812689454558,1962.7062841291695,Boroondara,-37.80456,145.03745,Southern Metropolitan,10331.0
Kew,3/33 Parkhill Rd,3.0,t,1007000.0,S,Nelson,12/08/2017,5.4,3101.0,3.0,2.0,1.0,0.0,114.0,1977.0,Boroondara,-37.80495,145.04949,Southern Metropolitan,10331.0
Kew,43 Rowland St,7.0,h,4050000.0,S,Marshall,12/08/2017,5.4,3101.0,7.0,4.0,2.0,725.0,217.6140170232947,1958.226244983814,Boroondara,-37.81185,145.05387,Southern Metropolitan,10331.0
Kew,2 Tregarron Av,4.0,h,2550000.0,S,Marshall,12/08/2017,5.4,3101.0,4.0,2.0,3.0,776.0,206.37500683483995,1960.7148154949377,Boroondara,-37.80869000000001,145.06026,Southern Metropolitan,10331.0
Kew,3/32 Wimba Av,2.0,u,860000.0,VB,Jellis,12/08/2017,5.4,3101.0,2.0,2.0,1.0,0.0,108.0,1950.0,Boroondara,-37.80593,145.05121,Southern Metropolitan,10331.0
Kew East,6 Hamilton St,2.0,h,1840000.0,S,Jellis,12/08/2017,7.3,3102.0,2.0,2.0,2.0,697.0,196.1428682889849,1960.7660531060524,Boroondara,-37.7976,145.04816,Southern Metropolitan,2671.0
Kew East,4 Meldrum St,4.0,h,1750000.0,VB,Jellis,12/08/2017,7.3,3102.0,4.0,2.0,2.0,696.0,255.50071388127233,1953.201654965253,Boroondara,-37.79147,145.05334,Southern Metropolitan,2671.0
Keysborough,3 Scotch Av,2.0,t,688000.0,S,iSell,12/08/2017,25.2,3173.0,2.0,2.0,1.0,240.0,254.67438306223067,1972.6031694907933,Greater Dandenong,-38.00013,145.14673,South-Eastern Metropolitan,8459.0
Kingsville,3/14 Edgar St,3.0,u,570000.0,VB,Jas,12/08/2017,6.4,3012.0,3.0,1.0,1.0,118.0,86.0,1970.0,Maribyrnong,-37.80857,144.87682,Western Metropolitan,1808.0
Kingsville,182 Williamstown Rd,3.0,h,900000.0,SP,Jas,12/08/2017,6.4,3012.0,3.0,1.0,1.0,275.0,11.0,1936.0,Maribyrnong,-37.81167,144.88346,Western Metropolitan,1808.0
Kurunjang,17 Narebar Ct,4.0,h,345000.0,S,Reliance,12/08/2017,31.7,3337.0,4.0,1.0,0.0,651.0,150.0,2000.0,Melton,-37.67028,144.59455,Northern Victoria,3553.0
Lalor,312 Edgars Rd,3.0,h,570000.0,S,HAR,12/08/2017,16.3,3075.0,3.0,1.0,2.0,525.0,176.28398283858294,1985.2013591462844,Whittlesea,-37.6676,145.00445,Northern Metropolitan,8279.0
Langwarrin,5 Athol Ct,3.0,h,650000.0,VB,O'Brien,12/08/2017,41.0,3910.0,3.0,3.0,2.0,1060.0,261.9773988352765,1958.7318842294455,Frankston,-38.15752,145.19127,Eastern Victoria,8743.0
Lower Plenty,1/29 Main Rd,2.0,u,420000.0,VB,Fletchers,12/08/2017,14.6,3093.0,2.0,1.0,1.0,119.0,143.23405029907343,1977.4853822014686,Banyule,-37.72861,145.109,Eastern Metropolitan,1624.0
Maidstone,3/25 Cathcart St,2.0,t,642500.0,S,Biggin,12/08/2017,6.4,3012.0,2.0,2.0,1.0,126.0,95.0,2015.0,Maribyrnong,-37.78458,144.88106000000005,Western Metropolitan,3873.0
Maidstone,16A Madden St,3.0,h,798000.0,PI,Biggin,12/08/2017,6.4,3012.0,3.0,2.0,2.0,159.0,152.0,2010.0,Maribyrnong,-37.78974,144.88143,Western Metropolitan,3873.0
Maidstone,47A Madden St,3.0,h,755000.0,S,Jas,12/08/2017,6.4,3012.0,3.0,2.0,2.0,0.0,119.02737828843277,1971.1103657257822,Maribyrnong,-37.78966,144.87821,Western Metropolitan,3873.0
Maidstone,3/13 Winston St,3.0,t,710000.0,PI,Jas,12/08/2017,6.4,3012.0,3.0,2.0,2.0,186.0,134.6,2011.0,Maribyrnong,-37.78559,144.86483,Western Metropolitan,3873.0
Malvern,20 Coonil Cr,4.0,h,4050000.0,S,Hodges,12/08/2017,5.9,3144.0,4.0,3.0,2.0,787.0,282.0,1915.0,Stonnington,-37.86044,145.0335,Southern Metropolitan,4675.0
Malvern,1219 Malvern Rd,3.0,h,1650000.0,S,Marshall,12/08/2017,5.9,3144.0,3.0,1.0,2.0,354.0,117.0,1880.0,Stonnington,-37.85189,145.03335,Southern Metropolitan,4675.0
Malvern,30 Warner St,3.0,h,2020000.0,PI,Marshall,12/08/2017,5.9,3144.0,3.0,2.0,2.0,400.0,216.0,2007.0,Stonnington,-37.85183,145.03863,Southern Metropolitan,4675.0
Malvern East,34 Kerferd St,4.0,h,3000000.0,VB,Marshall,12/08/2017,8.4,3145.0,4.0,3.0,3.0,736.0,180.61209685786264,1929.9528596205569,Stonnington,-37.86954,145.0444,Southern Metropolitan,8801.0
Malvern East,431 Wattletree Rd,3.0,h,2500000.0,PI,Jellis,12/08/2017,8.4,3145.0,3.0,3.0,3.0,1011.0,206.0,1925.0,Stonnington,-37.8652,145.05248,Southern Metropolitan,8801.0
Malvern East,641 Waverley Rd,3.0,h,2500000.0,VB,RT,12/08/2017,8.4,3145.0,3.0,1.0,2.0,1128.0,110.0,1950.0,Stonnington,-37.87923,145.08955,Southern Metropolitan,8801.0
Maribyrnong,13 Cedar Dr,3.0,h,1200000.0,SP,Biggin,12/08/2017,4.3,3032.0,3.0,2.0,2.0,352.0,204.0,1997.0,Maribyrnong,-37.77413,144.87533,Western Metropolitan,4918.0
Maribyrnong,2/10 Pridham St,3.0,t,940000.0,S,Biggin,12/08/2017,4.3,3032.0,3.0,2.0,2.0,366.0,183.84,2012.0,Maribyrnong,-37.7816,144.88998999999995,Western Metropolitan,4918.0
McKinnon,41 McKinnon Rd,2.0,h,1200000.0,SP,Buxton,12/08/2017,11.4,3204.0,2.0,1.0,2.0,397.0,96.0,1940.0,Glen Eira,-37.90978,145.02937,Southern Metropolitan,2396.999999999999
Melton West,7 Haywood Gr,4.0,h,600000.0,S,hockingstuart,12/08/2017,31.7,3337.0,4.0,2.0,2.0,935.0,210.0,2005.0,Melton,-37.68503,144.54237,Northern Victoria,6065.0
Mentone,6 Dallas St,3.0,h,900000.0,VB,Buxton,12/08/2017,20.0,3194.0,3.0,1.0,2.0,585.0,298.6183382645127,1968.1681291141056,Kingston,-37.98137,145.0918,South-Eastern Metropolitan,6162.0
Mentone,5 Napier St,4.0,h,2025000.0,S,Greg,12/08/2017,20.0,3194.0,4.0,2.0,2.0,408.0,274.0,2010.0,Kingston,-37.98707,145.0609,South-Eastern Metropolitan,6162.0
Mernda,4 Vasari Gdns,4.0,h,630000.0,S,Love,12/08/2017,25.9,3754.0,4.0,2.0,2.0,475.0,220.0,2012.0,Whittlesea,-37.606,145.08785,Northern Metropolitan,5812.0
Mitcham,9 Davison St,3.0,h,1071000.0,S,Noel,12/08/2017,17.2,3132.0,3.0,1.0,2.0,684.0,155.6695237622642,1970.6099298039221,Whitehorse,-37.82771,145.20763,Eastern Metropolitan,6871.0
Mitcham,9/21 Doncaster East Rd,3.0,t,973000.0,S,Noel,12/08/2017,17.2,3132.0,3.0,2.0,2.0,323.0,141.8874369881518,1992.479412332505,Whitehorse,-37.8099,145.19506,Eastern Metropolitan,6871.0
Montmorency,8 Grand Bvd,3.0,h,881100.0,SP,Buckingham,12/08/2017,16.2,3094.0,3.0,2.0,4.0,786.0,154.2925174733454,1960.0,Banyule,-37.72532,145.12488000000005,Eastern Metropolitan,3891.0
Moonee Ponds,38 Bent St,2.0,h,1060000.0,S,Nelson,12/08/2017,6.2,3039.0,2.0,1.0,1.0,283.0,183.59790631685007,1951.206153331124,Moonee Valley,-37.76218,144.92886,Western Metropolitan,6232.0
Moonee Ponds,39 Taylor St,3.0,h,1225000.0,VB,Jellis,12/08/2017,6.2,3039.0,3.0,2.0,2.0,674.0,141.0,1920.0,Moonee Valley,-37.76389,144.9185,Western Metropolitan,6232.0
Mooroolbark,39 Diane Cr,3.0,h,930000.0,S,Fletchers,12/08/2017,26.5,3138.0,3.0,1.0,4.0,905.0,153.37354804722773,1976.0114572984435,Yarra Ranges,-37.78216,145.30721,Eastern Victoria,8280.0
Mordialloc,8 Ashmore Av,4.0,h,1800000.0,SP,Buxton,12/08/2017,21.5,3195.0,4.0,2.0,2.0,656.0,303.0,1950.0,Kingston,-38.00119,145.08588999999995,South-Eastern Metropolitan,3650.0
Mordialloc,6 Winterset Cl,4.0,h,1440000.0,S,Hodges,12/08/2017,21.5,3195.0,4.0,2.0,2.0,695.0,238.13556761598846,1968.2797389132534,Kingston,-38.00477,145.10078,South-Eastern Metropolitan,3650.0
Mount Waverley,1/37 Bennett Av,3.0,t,900000.0,SA,Fletchers,12/08/2017,14.2,3149.0,3.0,2.0,2.0,344.0,3.0,2000.0,Monash,-37.85991,145.14523,Eastern Metropolitan,13366.0
Mount Waverley,1/21 Herbert St,2.0,u,730000.0,S,Buxton,12/08/2017,14.2,3149.0,2.0,1.0,1.0,292.0,134.92574432234167,1983.0178208076663,Monash,-37.86528,145.11775,Eastern Metropolitan,13366.0
Mount Waverley,44 William St,5.0,h,2558000.0,S,McGrath,12/08/2017,14.2,3149.0,5.0,5.0,2.0,667.0,431.0,2015.0,Monash,-37.88007,145.12328,Eastern Metropolitan,13366.0
Mulgrave,95 Wanda St,4.0,h,1001000.0,SP,Noel,12/08/2017,18.8,3170.0,4.0,2.0,7.0,771.0,193.51847747727322,1965.41509984505,Monash,-37.92862,145.16664,South-Eastern Metropolitan,7113.0
Narre Warren,6 Forsyth Ct,4.0,h,655000.0,S,O'Brien,12/08/2017,34.1,3805.0,4.0,2.0,2.0,638.0,219.99754889455238,1974.0571328564026,Casey,-38.01706,145.29076,South-Eastern Metropolitan,9376.0
Newport,77 Farm St,2.0,h,1050000.0,PI,Burnham,12/08/2017,6.2,3015.0,2.0,1.0,0.0,571.0,194.87373735486028,1984.9716142097,Hobsons Bay,-37.84147,144.88494,Western Metropolitan,5498.0
Newport,5/13 Liley St,3.0,t,730000.0,S,Williams,12/08/2017,6.2,3015.0,3.0,2.0,2.0,200.0,126.7,2005.0,Hobsons Bay,-37.85134,144.88636,Western Metropolitan,5498.0
Newport,50 Peel St,3.0,h,1195000.0,SP,Williams,12/08/2017,6.2,3015.0,3.0,2.0,2.0,358.0,126.68910217142393,2017.0,Hobsons Bay,-37.84586,144.88948,Western Metropolitan,5498.0
Newport,46A Schutt St,4.0,h,923000.0,S,Williams,12/08/2017,6.2,3015.0,4.0,2.0,2.0,224.0,132.05202529206696,1953.2582850707886,Hobsons Bay,-37.83859,144.88128,Western Metropolitan,5498.0
Newport,2/22 Thorpe St,2.0,u,600000.0,S,RT,12/08/2017,6.2,3015.0,2.0,1.0,1.0,163.0,78.4475354995896,1990.0,Hobsons Bay,-37.84608,144.86525,Western Metropolitan,5498.0
Niddrie,45 Muriel St,3.0,h,1230000.0,S,Barry,12/08/2017,10.4,3042.0,3.0,2.0,1.0,324.0,207.0,2016.0,Moonee Valley,-37.7431,144.88722,Western Metropolitan,2291.0
North Melbourne,60 Arden St,4.0,h,1475000.0,S,Jellis,12/08/2017,1.8000000000000007,3051.0,4.0,2.0,1.0,137.0,116.32595064976522,1945.9863987648978,Melbourne,-37.80072,144.9496,Northern Metropolitan,6821.0
North Melbourne,50/171 Flemington Rd,2.0,u,450000.0,VB,Jellis,12/08/2017,1.8000000000000007,3051.0,2.0,1.0,1.0,0.0,69.04630168618658,1983.0,Melbourne,-37.7955,144.94922,Northern Metropolitan,6821.0
North Melbourne,19/49 Haines St,2.0,u,525000.0,PI,Woodards,12/08/2017,1.8000000000000007,3051.0,2.0,1.0,1.0,1618.0,90.75912896165104,1994.799850247645,Melbourne,-37.79878,144.94746999999995,Northern Metropolitan,6821.0
Northcote,41 Barry St,3.0,h,1225000.0,S,Woodards,12/08/2017,5.3,3070.0,3.0,1.0,2.0,260.0,141.16194218189725,1930.3876328738977,Darebin,-37.77985,144.99528,Northern Metropolitan,11364.0
Northcote,40 Gadd St,4.0,h,1955000.0,SP,McGrath,12/08/2017,5.3,3070.0,4.0,2.0,1.0,5.0,122.35831878783053,1940.6312921668225,Darebin,-37.7628,144.99375,Northern Metropolitan,11364.0
